eclipse-jdtcore\src\core\CorrectionEngine.java	191	208	eclipse-jdtcore\src\core\CorrectionEngine.java	222	239	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	27	50	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	36	59	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	66	103	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	78	113	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	103	126	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	88	113	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	122	134	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	140	153	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	82	103	eclipse-jdtcore\src\core\dom\VariableDeclarationStatement.java	137	161	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	107	126	eclipse-jdtcore\src\core\dom\VariableDeclarationStatement.java	137	161	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	11	49	eclipse-jdtcore\src\core\dom\WhileStatement.java	11	49	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	50	126	eclipse-jdtcore\src\core\dom\WhileStatement.java	51	125	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	78	103	eclipse-jdtcore\src\core\dom\WhileStatement.java	103	125	0
eclipse-jdtcore\src\core\dom\ArrayAccess.java	103	126	eclipse-jdtcore\src\core\dom\WhileStatement.java	79	103	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\ArrayType.java	29	46	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	82	eclipse-jdtcore\src\core\dom\AssertStatement.java	52	63	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\AssertStatement.java	84	116	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	80	eclipse-jdtcore\src\core\dom\Assignment.java	161	169	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\BreakStatement.java	44	52	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\CastExpression.java	32	49	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\CastExpression.java	51	60	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	93	103	eclipse-jdtcore\src\core\dom\CastExpression.java	70	79	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\CastExpression.java	81	100	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\CastExpression.java	104	124	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\CatchClause.java	31	50	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	82	eclipse-jdtcore\src\core\dom\CatchClause.java	50	61	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\CatchClause.java	82	103	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\CatchClause.java	107	126	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\ClassInstanceCreation.java	78	89	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	148	eclipse-jdtcore\src\core\dom\ClassInstanceCreation.java	136	175	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	92	eclipse-jdtcore\src\core\dom\CompilationUnit.java	102	122	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	37	56	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	91	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	60	79	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	92	113	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	117	138	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	142	162	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\ContinueStatement.java	44	52	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\DoStatement.java	52	61	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\DoStatement.java	82	102	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\DoStatement.java	106	124	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ExpressionStatement.java	76	95	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\FieldAccess.java	30	48	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\FieldAccess.java	50	59	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\FieldAccess.java	103	121	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\FieldDeclaration.java	149	177	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	41	67	eclipse-jdtcore\src\core\dom\ForStatement.java	42	67	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	69	82	eclipse-jdtcore\src\core\dom\ForStatement.java	72	86	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ForStatement.java	159	177	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	126	154	eclipse-jdtcore\src\core\dom\ForStatement.java	113	148	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	91	eclipse-jdtcore\src\core\dom\IfStatement.java	64	85	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\IfStatement.java	98	118	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\IfStatement.java	122	162	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	81	eclipse-jdtcore\src\core\dom\ImportDeclaration.java	53	62	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\ImportDeclaration.java	86	118	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\InfixExpression.java	263	283	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\InfixExpression.java	287	309	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\Initializer.java	113	130	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	67	eclipse-jdtcore\src\core\dom\LabeledStatement.java	32	50	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	82	eclipse-jdtcore\src\core\dom\LabeledStatement.java	52	63	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\LabeledStatement.java	84	102	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\LabeledStatement.java	106	124	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	41	67	eclipse-jdtcore\src\core\dom\MethodDeclaration.java	89	122	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	69	80	eclipse-jdtcore\src\core\dom\MethodDeclaration.java	131	143	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	145	eclipse-jdtcore\src\core\dom\MethodDeclaration.java	223	266	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	61	68	eclipse-jdtcore\src\core\dom\MethodInvocation.java	47	55	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	91	eclipse-jdtcore\src\core\dom\MethodInvocation.java	58	77	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\MethodInvocation.java	111	138	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\PackageDeclaration.java	27	47	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\PackageDeclaration.java	74	90	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\ParenthesizedExpression.java	27	45	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ParenthesizedExpression.java	72	91	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	80	eclipse-jdtcore\src\core\dom\PostfixExpression.java	113	121	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\PostfixExpression.java	159	178	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	80	eclipse-jdtcore\src\core\dom\PrefixExpression.java	129	137	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\PrefixExpression.java	176	195	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	80	eclipse-jdtcore\src\core\dom\PrimitiveType.java	152	159	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\QualifiedName.java	36	54	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\QualifiedName.java	56	65	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\QualifiedName.java	110	126	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\ReturnStatement.java	41	50	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\SingleVariableDeclaration.java	92	102	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\SingleVariableDeclaration.java	154	168	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\SingleVariableDeclaration.java	172	193	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	135	159	eclipse-jdtcore\src\core\dom\SingleVariableDeclaration.java	189	208	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\SuperConstructorInvocation.java	52	61	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	67	eclipse-jdtcore\src\core\dom\SuperFieldAccess.java	31	48	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	82	eclipse-jdtcore\src\core\dom\SuperFieldAccess.java	50	60	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\SuperFieldAccess.java	101	120	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	61	68	eclipse-jdtcore\src\core\dom\SuperMethodInvocation.java	47	54	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	91	eclipse-jdtcore\src\core\dom\SuperMethodInvocation.java	57	76	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\SuperMethodInvocation.java	109	136	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\SwitchCase.java	50	59	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\SwitchStatement.java	63	72	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\SwitchStatement.java	93	122	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\SynchronizedStatement.java	52	61	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\SynchronizedStatement.java	82	103	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\SynchronizedStatement.java	107	125	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	67	eclipse-jdtcore\src\core\dom\ThisExpression.java	26	39	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\ThisExpression.java	40	48	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	135	159	eclipse-jdtcore\src\core\dom\ThisExpression.java	64	87	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\ThrowStatement.java	73	92	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	13	67	eclipse-jdtcore\src\core\dom\TryStatement.java	12	57	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	68	102	eclipse-jdtcore\src\core\dom\TryStatement.java	59	94	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	154	eclipse-jdtcore\src\core\dom\TryStatement.java	96	144	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\TypeDeclaration.java	208	247	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\TypeDeclarationStatement.java	81	110	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\TypeLiteral.java	27	44	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\VariableDeclarationExpression.java	138	168	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	52	68	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	41	59	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	70	80	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	61	71	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	134	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	92	122	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	135	159	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	131	150	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	135	eclipse-jdtcore\src\core\dom\VariableDeclarationStatement.java	137	166	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	72	82	eclipse-jdtcore\src\core\dom\WhileStatement.java	53	62	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\WhileStatement.java	83	103	0
eclipse-jdtcore\src\core\dom\ArrayCreation.java	105	126	eclipse-jdtcore\src\core\dom\WhileStatement.java	107	125	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ArrayType.java	47	61	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	11	42	eclipse-jdtcore\src\core\dom\Block.java	11	45	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	72	eclipse-jdtcore\src\core\dom\Block.java	47	81	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	51	eclipse-jdtcore\src\core\dom\BooleanLiteral.java	44	51	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\BreakStatement.java	45	59	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	57	eclipse-jdtcore\src\core\dom\CharacterLiteral.java	52	65	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\ClassInstanceCreation.java	76	86	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\CompilationUnit.java	101	110	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	11	42	eclipse-jdtcore\src\core\dom\ConstructorInvocation.java	11	42	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	77	eclipse-jdtcore\src\core\dom\ConstructorInvocation.java	44	82	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ContinueStatement.java	45	59	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ExpressionStatement.java	50	64	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\FieldDeclaration.java	80	90	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	51	eclipse-jdtcore\src\core\dom\Javadoc.java	42	49	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\MethodInvocation.java	57	66	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	57	eclipse-jdtcore\src\core\dom\NumberLiteral.java	41	54	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\PackageDeclaration.java	48	62	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ParenthesizedExpression.java	46	60	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ReturnStatement.java	43	57	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	51	eclipse-jdtcore\src\core\dom\SimpleName.java	58	65	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\SimpleType.java	44	58	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	57	eclipse-jdtcore\src\core\dom\StringLiteral.java	52	65	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\SuperConstructorInvocation.java	51	60	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\SuperMethodInvocation.java	56	65	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\SwitchCase.java	52	66	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\SwitchStatement.java	62	71	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ThisExpression.java	41	55	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\ThrowStatement.java	47	61	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\TypeDeclaration.java	116	126	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\TypeDeclarationStatement.java	53	68	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	58	eclipse-jdtcore\src\core\dom\TypeLiteral.java	45	59	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\VariableDeclarationExpression.java	72	82	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	44	51	eclipse-jdtcore\src\core\dom\VariableDeclarationFragment.java	63	72	0
eclipse-jdtcore\src\core\dom\ArrayInitializer.java	43	51	eclipse-jdtcore\src\core\dom\VariableDeclarationStatement.java	71	81	0
eclipse-jdtcore\src\core\dom\ArrayType.java	63	88	eclipse-jdtcore\src\core\dom\AssertStatement.java	74	96	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	54	eclipse-jdtcore\src\core\dom\Assignment.java	160	169	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	102	eclipse-jdtcore\src\core\dom\Assignment.java	206	230	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	102	eclipse-jdtcore\src\core\dom\Assignment.java	230	253	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	61	eclipse-jdtcore\src\core\dom\Block.java	49	63	0
eclipse-jdtcore\src\core\dom\ArrayType.java	11	45	eclipse-jdtcore\src\core\dom\BooleanLiteral.java	11	42	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	54	eclipse-jdtcore\src\core\dom\BooleanLiteral.java	44	51	0
eclipse-jdtcore\src\core\dom\ArrayType.java	11	45	eclipse-jdtcore\src\core\dom\BreakStatement.java	11	42	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	70	eclipse-jdtcore\src\core\dom\BreakStatement.java	45	68	0
eclipse-jdtcore\src\core\dom\ArrayType.java	29	46	eclipse-jdtcore\src\core\dom\CastExpression.java	32	49	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	54	eclipse-jdtcore\src\core\dom\CastExpression.java	50	59	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\CastExpression.java	100	117	0
eclipse-jdtcore\src\core\dom\ArrayType.java	29	46	eclipse-jdtcore\src\core\dom\CatchClause.java	31	49	0
eclipse-jdtcore\src\core\dom\ArrayType.java	63	88	eclipse-jdtcore\src\core\dom\CatchClause.java	72	95	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\CatchClause.java	103	119	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	60	eclipse-jdtcore\src\core\dom\CharacterLiteral.java	52	65	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\ClassInstanceCreation.java	132	147	0
eclipse-jdtcore\src\core\dom\ArrayType.java	122	133	eclipse-jdtcore\src\core\dom\ClassInstanceCreation.java	191	204	0
eclipse-jdtcore\src\core\dom\ArrayType.java	29	46	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	37	55	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	54	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	58	68	0
eclipse-jdtcore\src\core\dom\ArrayType.java	63	88	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	82	105	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	113	130	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\ConditionalExpression.java	138	155	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	61	eclipse-jdtcore\src\core\dom\ConstructorInvocation.java	45	59	0
eclipse-jdtcore\src\core\dom\ArrayType.java	11	45	eclipse-jdtcore\src\core\dom\ContinueStatement.java	11	42	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	70	eclipse-jdtcore\src\core\dom\ContinueStatement.java	45	68	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	54	eclipse-jdtcore\src\core\dom\DoStatement.java	51	60	0
eclipse-jdtcore\src\core\dom\ArrayType.java	63	88	eclipse-jdtcore\src\core\dom\DoStatement.java	72	94	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\DoStatement.java	102	118	0
eclipse-jdtcore\src\core\dom\ArrayType.java	11	45	eclipse-jdtcore\src\core\dom\ExpressionStatement.java	11	47	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	88	eclipse-jdtcore\src\core\dom\ExpressionStatement.java	49	89	0
eclipse-jdtcore\src\core\dom\ArrayType.java	29	46	eclipse-jdtcore\src\core\dom\FieldAccess.java	30	48	0
eclipse-jdtcore\src\core\dom\ArrayType.java	46	54	eclipse-jdtcore\src\core\dom\FieldAccess.java	49	58	0
eclipse-jdtcore\src\core\dom\ArrayType.java	63	102	eclipse-jdtcore\src\core\dom\FieldAccess.java	70	100	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\FieldAccess.java	100	114	0
eclipse-jdtcore\src\core\dom\ArrayType.java	47	54	eclipse-jdtcore\src\core\dom\FieldDeclaration.java	82	90	0
eclipse-jdtcore\src\core\dom\ArrayType.java	70	88	eclipse-jdtcore\src\core\dom\ForStatement.java	155	171	0
